Time,X,Y,Angle,Speed,Keys
0.0010061264038085938,1370,540,0.0,0.0,0
0.007517814636230469,1370,539,0.0,0.6,0
0.02360081672668457,1370,538,0.0,0.7,0
0.039929866790771484,1370,537,0.0,0.7999999999999999,0
0.055840253829956055,1370,536,0.0,0.8999999999999999,0
0.0724179744720459,1370,535,0.0,0.9999999999999999,0
0.09009194374084473,1370,534,0.0,1.0999999999999999,0
0.10738444328308105,1370,533,0.0,1.2,0
0.12381148338317871,1370,532,0.0,1.3,0
0.14008140563964844,1370,531,0.0,1.4000000000000001,0
0.15729880332946777,1370,530,0.0,1.5000000000000002,0
0.173295259475708,1370,528,0.0,1.6000000000000003,0
0.18987178802490234,1370,526,0.0,1.7000000000000004,0
0.2057349681854248,1370,524,0.0,1.8000000000000005,0
0.22292017936706543,1370,522,0.0,1.9000000000000006,0
0.23931312561035156,1370,520,0.0,2.0000000000000004,0
0.25553441047668457,1370,518,0.0,2.1000000000000005,0
0.27146291732788086,1370,516,0.0,2.2000000000000006,0
0.2890334129333496,1370,514,0.0,2.3000000000000007,0
0.3056521415710449,1370,512,0.0,2.400000000000001,0
0.32244014739990234,1370,510,0.0,2.500000000000001,0
0.3396749496459961,1370,507,0.0,2.600000000000001,0
0.3557569980621338,1370,504,0.0,2.700000000000001,0
0.37216782569885254,1370,501,0.0,2.800000000000001,0
0.38971781730651855,1370,498,0.0,2.9000000000000012,0
0.40543389320373535,1370,495,0.0,3.0000000000000013,0
0.4215362071990967,1370,492,0.0,3.1000000000000014,0
0.4381246566772461,1370,489,0.0,3.2000000000000015,0
0.4551682472229004,1370,486,0.0,3.3000000000000016,0
0.47249412536621094,1370,483,0.0,3.4000000000000017,0
0.48925161361694336,1370,480,0.0,3.5000000000000018,0
0.5053567886352539,1370,476,0.0,3.600000000000002,0
0.5223133563995361,1370,472,0.0,3.700000000000002,0
0.5390293598175049,1370,468,0.0,3.800000000000002,0
0.5542881488800049,1370,464,0.0,3.900000000000002,0
0.5710625648498535,1370,460,0.0,4.0,0
0.5883474349975586,1370,456,0.0,4.0,0
0.6055498123168945,1370,452,0.0,4.0,0
0.622337818145752,1370,448,0.0,4.0,0
0.6385579109191895,1370,444,0.0,4.0,0
0.6556077003479004,1370,440,0.0,4.0,0
0.6719918251037598,1370,436,0.0,4.0,0
0.6882288455963135,1370,432,0.0,4.0,0
0.7047810554504395,1370,428,0.0,4.0,0
0.7205359935760498,1370,424,0.0,4.0,0
0.7371101379394531,1370,420,0.0,4.0,0
0.7534608840942383,1370,416,0.0,4.0,0
0.7694816589355469,1370,412,0.0,4.0,0
0.7860696315765381,1370,408,0.0,4.0,0
0.8033332824707031,1370,404,0.0,4.0,0
0.820979118347168,1370,400,0.0,4.0,0
0.8365128040313721,1370,396,0.0,4.0,0
0.8524637222290039,1370,392,0.0,4.0,0
0.8696310520172119,1370,388,0.0,4.0,0
0.8859043121337891,1370,384,0.0,4.0,0
0.9027266502380371,1370,380,0.0,4.0,0
0.9190564155578613,1370,376,0.0,4.0,0
0.9369850158691406,1370,372,0.0,4.0,0
0.9530766010284424,1370,368,0.0,4.0,0
0.9697351455688477,1370,364,0.0,4.0,0
0.9859061241149902,1370,360,0.0,4.0,0
1.001835584640503,1370,356,0.0,4.0,0
1.0183541774749756,1370,352,0.0,4.0,0
1.0352885723114014,1370,348,0.0,4.0,0
1.0523605346679688,1370,344,0.0,4.0,0
1.0690569877624512,1370,340,0.0,4.0,0
1.0851635932922363,1370,336,0.0,4.0,0
1.101668119430542,1370,332,0.0,4.0,0
1.1180305480957031,1370,328,0.0,4.0,0
1.134427547454834,1370,324,0.0,4.0,0
1.1512670516967773,1370,320,0.0,4.0,0
1.1686573028564453,1370,316,0.0,4.0,0
1.1850321292877197,1370,312,0.0,4.0,0
1.201643705368042,1370,308,0.0,4.0,0
1.2180120944976807,1370,304,0.0,4.0,0
1.23378586769104,1370,300,0.0,4.0,0
1.2506763935089111,1370,296,0.0,4.0,0
1.2663979530334473,1370,292,0.0,4.0,0
1.2825493812561035,1370,288,0.0,4.0,0
1.2994327545166016,1370,284,0.0,4.0,0
1.3168134689331055,1370,280,0.0,4.0,0
1.333324670791626,1370,276,0.0,4.0,0
1.3499748706817627,1370,272,0.0,4.0,0
1.3671655654907227,1370,268,0.0,4.0,0
1.3833115100860596,1370,264,0.0,4.0,0
1.399421215057373,1370,260,0.0,4.0,0
1.4159409999847412,1370,256,0.0,4.0,0
1.432798147201538,1370,252,0.0,4.0,0
1.4498939514160156,1370,248,0.0,4.0,0
1.4659514427185059,1370,244,0.0,4.0,0
1.4818964004516602,1370,240,0.0,4.0,0
1.4997711181640625,1370,236,0.0,4.0,0
1.5161802768707275,1370,232,0.0,4.0,0
1.533034324645996,1370,228,0.0,4.0,0
1.5500001907348633,1370,224,0.0,4.0,0
1.5655899047851562,1370,220,0.0,4.0,0
1.5815370082855225,1370,216,0.0,4.0,0
1.597609519958496,1370,212,0.0,4.0,0
1.614187240600586,1370,208,0.0,4.0,0
1.631279468536377,1370,204,0.0,4.0,0
1.6465001106262207,1370,200,0.0,4.0,0
1.6626794338226318,1370,196,0.0,4.0,0
1.6784141063690186,1370,192,0.0,4.0,0
1.6945219039916992,1370,188,0.0,4.0,0
1.7114818096160889,1370,184,0.0,4.0,0
1.728672981262207,1370,180,0.0,4.0,0
1.7446746826171875,1370,176,0.0,4.0,0
1.7613208293914795,1370,172,0.0,4.0,0
1.7782065868377686,1370,168,0.0,4.0,0
1.7948448657989502,1370,164,2.5,4.0,0
1.8109464645385742,1370,160,5.0,4.0,0
1.8265676498413086,1369,156,7.5,4.0,0
1.8438324928283691,1368,152,10.0,4.0,0
1.860051155090332,1367,148,12.5,4.0,2
1.8769264221191406,1366,144,15.0,4.0,2
1.8931457996368408,1365,140,17.5,4.0,2
1.9106950759887695,1364,136,20.0,4.0,2
1.9270026683807373,1362,132,22.5,4.0,2
1.943246603012085,1360,128,25.0,4.0,2
1.959486722946167,1358,124,27.5,4.0,2
1.9757730960845947,1356,121,30.0,4.0,2
1.9917478561401367,1354,118,32.5,4.0,2
2.0087761878967285,1352,115,35.0,4.0,2
2.0249547958374023,1350,112,37.5,4.0,2
2.0413994789123535,1347,109,40.0,4.0,2
2.058279037475586,1344,106,42.5,4.0,2
2.075394630432129,1341,103,45.0,4.0,2
2.0921528339385986,1338,100,47.5,4.0,2
2.108564853668213,1335,97,50.0,4.0,2
2.1249849796295166,1332,95,52.5,4.0,2
2.140550374984741,1329,93,55.0,4.0,2
2.1569244861602783,1326,91,57.5,4.0,2
2.1746184825897217,1323,89,60.0,4.0,2
2.1915950775146484,1319,87,62.5,4.0,2
2.207895278930664,1315,85,65.0,4.0,2
2.2247321605682373,1311,83,67.5,4.0,2
2.2414591312408447,1307,82,70.0,4.0,2
2.2579221725463867,1303,81,72.5,4.0,2
2.2737176418304443,1299,80,75.0,4.0,2
2.2906763553619385,1295,79,75.0,4.0,2
2.3067708015441895,1291,78,75.0,4.0,2
2.32255482673645,1287,77,75.0,4.0,2
2.3389933109283447,1283,76,75.0,4.0,2
2.355469226837158,1279,75,75.0,4.0,0
2.3727426528930664,1275,74,75.0,4.0,0
2.3895370960235596,1271,73,75.0,4.0,0
2.4059865474700928,1267,72,77.5,4.0,0
2.421800374984741,1263,71,80.0,4.0,0
2.4374918937683105,1259,70,82.5,4.0,0
2.454235315322876,1255,70,85.0,4.0,0
2.471635341644287,1251,70,87.5,4.0,2
2.4881153106689453,1247,70,90.0,4.0,2
2.505272388458252,1243,70,92.5,4.0,2
2.5227229595184326,1239,70,95.0,4.0,2
2.539773464202881,1235,71,97.5,4.0,2
2.5561363697052,1231,72,100.0,4.0,2
2.5736117362976074,1227,73,102.5,4.0,2
2.5897927284240723,1223,74,105.0,4.0,2
2.6053390502929688,1219,75,107.5,4.0,2
2.6219642162323,1215,76,110.0,4.0,2
2.638510227203369,1211,78,112.5,4.0,2
2.6551976203918457,1207,80,115.0,4.0,2
2.6718833446502686,1203,82,117.5,4.0,2
2.68829607963562,1200,84,120.0,4.0,2
2.704928159713745,1197,86,122.5,4.0,2
2.721723794937134,1194,88,125.0,4.0,2
2.7381017208099365,1191,90,127.5,4.0,2
2.755052328109741,1188,93,130.0,4.0,2
2.7718751430511475,1185,96,132.5,4.0,2
2.788983106613159,1182,99,135.0,4.0,2
2.8053534030914307,1179,102,137.5,4.0,2
2.822110176086426,1176,105,140.0,4.0,2
2.8393685817718506,1174,108,142.5,4.0,2
2.855825901031494,1172,111,145.0,4.0,2
2.87157940864563,1170,114,147.5,4.0,2
2.8873441219329834,1168,117,150.0,4.0,2
2.9043891429901123,1166,121,152.5,4.0,2
2.921670913696289,1164,125,155.0,4.0,2
2.9381566047668457,1162,129,157.5,4.0,2
2.955362319946289,1161,133,160.0,4.0,2
2.9715993404388428,1160,137,162.5,4.0,2
2.9877798557281494,1159,141,165.0,4.0,2
3.0036308765411377,1158,145,165.0,4.0,2
3.0194036960601807,1157,149,165.0,4.0,2
3.036694288253784,1156,153,165.0,4.0,2
3.0530669689178467,1155,157,165.0,4.0,2
3.069457530975342,1154,161,165.0,4.0,0
3.0862090587615967,1153,165,165.0,4.0,0
3.1023645401000977,1152,169,165.0,4.0,0
3.120303153991699,1151,173,165.0,4.0,0
3.135300397872925,1150,177,165.0,4.0,0
3.152697801589966,1149,181,165.0,4.0,0
3.169386625289917,1148,185,165.0,4.0,0
3.186532497406006,1147,189,165.0,4.0,0
3.2027313709259033,1146,193,165.0,4.0,0
3.21921706199646,1145,197,165.0,4.0,0
3.235861301422119,1144,201,165.0,4.0,0
3.252048969268799,1143,205,162.5,4.0,0
3.2692134380340576,1142,209,160.0,4.0,0
3.285996913909912,1140,213,157.5,4.0,0
3.3021795749664307,1138,217,155.0,4.0,0
3.3195133209228516,1136,221,152.5,4.0,3
3.3348450660705566,1134,224,150.0,4.0,3
3.350316286087036,1132,227,147.5,4.0,3
3.367814540863037,1130,230,145.0,4.0,3
3.3847038745880127,1128,233,142.5,4.0,3
3.4008305072784424,1125,236,140.0,4.0,3
3.4161224365234375,1122,239,137.5,4.0,3
3.434027671813965,1119,242,135.0,4.0,3
3.450552463531494,1116,245,132.5,4.0,3
3.466649055480957,1113,248,130.0,4.0,3
3.4844048023223877,1110,250,127.5,4.0,3
3.5000834465026855,1107,252,125.0,4.0,3
3.5172617435455322,1104,254,122.5,4.0,3
3.532710552215576,1101,256,120.0,4.0,3
3.549349784851074,1097,258,117.5,4.0,3
3.564781427383423,1093,260,115.0,4.0,3
3.5806961059570312,1089,262,112.5,4.0,3
3.596932888031006,1085,263,110.0,4.0,3
3.614755868911743,1081,264,107.5,4.0,3
3.632376194000244,1077,265,105.0,4.0,3
3.6484830379486084,1073,266,105.0,4.0,3
3.665501594543457,1069,267,105.0,4.0,3
3.6810879707336426,1065,268,105.0,4.0,3
3.6982362270355225,1061,269,105.0,4.0,3
3.715501308441162,1057,270,105.0,4.0,0
3.7316222190856934,1053,271,105.0,4.0,0
3.7481207847595215,1049,272,105.0,4.0,0
3.764738082885742,1045,273,105.0,4.0,0
3.7815256118774414,1041,274,105.0,4.0,0
3.7975637912750244,1037,275,105.0,4.0,0
3.814138650894165,1033,276,105.0,4.0,0
3.830425262451172,1029,277,105.0,4.0,0
3.847799301147461,1025,278,105.0,4.0,0
3.8639345169067383,1021,279,105.0,4.0,0
3.8801980018615723,1017,280,105.0,4.0,0
3.897209882736206,1013,281,105.0,4.0,0
3.9140381813049316,1009,282,105.0,4.0,0
3.93080472946167,1005,283,105.0,4.0,0
3.9474992752075195,1001,284,105.0,4.0,0
3.9650847911834717,997,285,105.0,4.0,0
3.9820010662078857,993,286,105.0,4.0,0
3.9984967708587646,989,287,105.0,4.0,0
4.014747381210327,985,288,107.5,4.0,0
4.031664133071899,981,289,110.0,4.0,0
4.048211097717285,977,291,112.5,4.0,0
4.064612865447998,973,293,115.0,4.0,0
4.0807366371154785,969,295,117.5,4.0,2
4.097012281417847,966,297,120.0,4.0,2
4.113586187362671,963,299,122.5,4.0,2
4.130264043807983,960,301,125.0,4.0,2
4.147456884384155,957,303,127.5,4.0,2
4.164097309112549,954,306,130.0,4.0,2
4.181387662887573,951,309,132.5,4.0,2
4.198255300521851,948,312,135.0,4.0,2
4.215287923812866,945,315,137.5,4.0,2
4.232517242431641,942,318,140.0,4.0,2
4.249025106430054,940,321,142.5,4.0,2
4.2655181884765625,938,324,145.0,4.0,2
4.2824811935424805,936,327,147.5,4.0,2
4.300256967544556,934,330,150.0,4.0,2
4.316156625747681,932,334,152.5,4.0,2
4.332530975341797,930,338,155.0,4.0,2
4.349408149719238,928,342,157.5,4.0,2
4.365808725357056,927,346,160.0,4.0,2
4.382228374481201,926,350,162.5,4.0,2
4.398379564285278,925,354,165.0,4.0,2
4.41499137878418,924,358,167.5,4.0,2
4.430621862411499,923,362,170.0,4.0,2
4.447782516479492,922,366,172.5,4.0,2
4.4646711349487305,921,370,172.5,4.0,2
4.4811577796936035,920,374,172.5,4.0,2
4.498099327087402,919,378,172.5,4.0,2
4.514214992523193,918,382,172.5,4.0,2
4.531680107116699,917,386,172.5,4.0,0
4.547848224639893,916,390,172.5,4.0,0
4.564268112182617,915,394,172.5,4.0,0
4.579782009124756,914,398,172.5,4.0,0
4.595863103866577,913,402,172.5,4.0,0
4.6116180419921875,912,406,172.5,4.0,0
4.628244400024414,911,410,172.5,4.0,0
4.643978834152222,910,414,172.5,4.0,0
4.661052942276001,909,418,172.5,4.0,0
4.678339004516602,908,422,172.5,4.0,0
4.695445537567139,907,426,172.5,4.0,0
4.7120513916015625,906,430,172.5,4.0,0
4.7285377979278564,905,434,172.5,4.0,0
4.744825124740601,904,438,172.5,4.0,0
4.760702848434448,903,442,172.5,4.0,0
4.777558088302612,902,446,172.5,4.0,0
4.793318510055542,901,450,172.5,4.0,0
4.810602426528931,901,454,175.0,4.0,0
4.828453540802002,901,458,177.5,4.0,0
4.845297813415527,901,462,180.0,4.0,0
4.861670732498169,901,466,182.5,4.0,0
4.877666234970093,901,470,185.0,4.0,2
4.894755125045776,901,474,185.0,4.0,2
4.911495208740234,901,478,185.0,4.0,2
4.927212476730347,901,482,185.0,4.0,2
4.944976568222046,901,486,185.0,4.0,2
4.961228847503662,901,490,185.0,4.0,0
4.977641582489014,901,494,185.0,4.0,0
4.994337320327759,901,498,185.0,4.0,0
5.010592699050903,901,502,185.0,4.0,0
5.027204990386963,901,506,185.0,4.0,0
5.044140815734863,901,510,185.0,4.0,0
5.061215400695801,901,514,185.0,4.0,0
5.078437089920044,901,518,185.0,4.0,0
5.094502925872803,901,522,185.0,4.0,0
5.111339330673218,901,526,185.0,4.0,0
5.128239154815674,901,530,185.0,4.0,0
5.144444704055786,901,534,185.0,4.0,0
5.1608359813690186,901,538,185.0,4.0,0
5.17854118347168,901,542,185.0,4.0,0
5.195191860198975,901,546,185.0,4.0,0
5.212529420852661,901,550,182.5,4.0,0
5.229131460189819,901,554,180.0,4.0,0
5.246098041534424,901,558,177.5,4.0,0
5.263807773590088,901,562,175.0,4.0,0
5.280846357345581,900,566,172.5,4.0,3
5.297802209854126,899,570,170.0,4.0,3
5.313908815383911,898,574,167.5,4.0,3
5.329841136932373,897,578,165.0,4.0,3
5.347350358963013,896,582,162.5,4.0,3
5.362781524658203,895,586,160.0,4.0,3
5.378205060958862,893,590,157.5,4.0,3
5.395134925842285,891,594,155.0,4.0,3
5.412238597869873,889,598,152.5,4.0,3
5.428717136383057,887,601,150.0,4.0,3
5.444885015487671,885,604,147.5,4.0,3
5.460548162460327,883,607,145.0,4.0,3
5.477129220962524,881,610,142.5,4.0,3
5.493375778198242,878,613,140.0,4.0,3
5.510027647018433,875,616,137.5,4.0,3
5.52670693397522,872,619,135.0,4.0,3
5.5431067943573,869,622,132.5,4.0,3
5.559815883636475,866,625,130.0,4.0,3
5.575787782669067,863,627,127.5,4.0,3
5.591552495956421,860,629,125.0,4.0,3
5.607543468475342,857,631,122.5,4.0,3
5.623520851135254,854,633,120.0,4.0,3
5.639974594116211,850,635,117.5,4.0,3
5.657347202301025,846,637,115.0,4.0,3
5.674318552017212,842,639,112.5,4.0,3
5.691779851913452,838,640,110.0,4.0,3
5.708597660064697,834,641,107.5,4.0,3
5.724756479263306,830,642,105.0,4.0,3
5.741145372390747,826,643,102.5,4.0,3
5.75762414932251,822,644,100.0,4.0,3
5.774048328399658,818,645,100.0,4.0,3
5.7916436195373535,814,646,100.0,4.0,3
5.808931589126587,810,647,100.0,4.0,3
5.824245452880859,806,648,100.0,4.0,3
5.840673446655273,802,649,100.0,4.0,0
5.857837438583374,798,650,100.0,4.0,0
5.8739237785339355,794,651,100.0,4.0,0
5.889717102050781,790,652,100.0,4.0,0
5.906668424606323,786,653,100.0,4.0,0
5.9225685596466064,782,654,100.0,4.0,0
5.939871311187744,778,655,100.0,4.0,0
5.956027030944824,774,656,100.0,4.0,0
5.973128318786621,770,657,100.0,4.0,0
5.990007638931274,766,658,100.0,4.0,0
6.005948543548584,762,659,100.0,4.0,0
6.022103548049927,758,660,100.0,4.0,0
6.039160966873169,754,661,100.0,4.0,0
6.056128740310669,750,662,100.0,4.0,0
6.072656154632568,746,663,100.0,4.0,0
6.089414596557617,742,664,100.0,4.0,0
6.1069183349609375,738,665,97.5,4.0,0
6.122710227966309,734,665,95.0,4.0,0
6.13838529586792,730,665,92.5,4.0,0
6.155376434326172,726,665,90.0,4.0,0
6.172048091888428,722,665,87.5,4.0,3
6.188721179962158,718,665,85.0,4.0,3
6.204716920852661,714,664,82.5,4.0,3
6.221202373504639,710,663,82.5,4.0,3
6.237495183944702,706,662,82.5,4.0,3
6.253926038742065,702,661,82.5,4.0,3
6.269721746444702,698,660,82.5,4.0,3
6.285907030105591,694,659,82.5,4.0,0
6.302040100097656,690,658,82.5,4.0,0
6.318713426589966,686,657,82.5,4.0,0
6.335711717605591,682,656,82.5,4.0,0
6.351826190948486,678,655,82.5,4.0,0
6.368097305297852,674,654,82.5,4.0,0
6.385923624038696,670,653,82.5,4.0,0
6.402759313583374,666,653,85.0,4.0,0
6.419187068939209,662,653,87.5,4.0,0
6.435977935791016,658,653,90.0,4.0,0
